Date,SMI,SP500,USD_CHF,CH_infl,US_infl,Shadow,BondUS,BondCH
2003-09-17,5398.899902,1025.97,1.3807,0.143,0.325027086,0.86,0.958,0.18
2003-09-22,5257.200195,1022.82,1.3528,0.51,-0.107991361,0.86,0.958,0.17
2003-09-29,5102.299805,1006.58,1.3236,0.51,-0.107991361,0.86,0.953,0.19
2003-10-06,5161.5,1034.35,1.3194,0.51,-0.107991361,0.86,0.917,0.18
2003-10-13,5272.799805,1045.35,1.3228,-0.132,-0.27027027,0.83,0.907,0.17
2003-10-20,5266.600098,1044.68,1.332,-0.132,-0.27027027,0.83,0.948,0.18
2003-10-27,5157.600098,1031.13,1.3179,-0.132,-0.27027027,0.83,0.968,0.09
2003-11-03,5319.600098,1059.02,1.3598,-0.132,-0.27027027,0.83,0.932,0.17
2003-11-10,5242.200195,1047.11,1.3741,-0.132,-0.27027027,0.83,0.958,0.19
2003-11-17,5274.700195,1043.63,1.3252,0.02,-0.108401084,0.87,0.938,0.17
2003-11-24,5304.600098,1052.08,1.3185,0.02,-0.108401084,0.87,0.958,0.18
2003-12-01,5374.899902,1070.12,1.2981,0.02,-0.108401084,0.87,0.948,0.2
2003-12-08,5360.0,1069.3,1.2674,0.02,-0.108401084,0.87,0.932,0.19
2003-12-15,5427.100098,1068.04,1.2605,-0.335,0.488334238,0.74,0.907,0.2
2003-12-22,5387.799805,1092.94,1.2575,-0.335,0.488334238,0.74,0.897,0.14
2003-12-29,5445.200195,1109.48,1.2496,-0.335,0.488334238,0.74,0.886,0.19
2004-01-05,5582.700195,1122.22,1.232,-0.335,0.488334238,0.74,0.917,0.2
2004-01-12,5507.700195,1127.23,1.2277,-0.335,0.488334238,0.74,0.861,0.14
2004-01-20,5665.5,1138.77,1.2457,0.02,0.539956803,0.75,0.866,0.16
2004-01-26,5748.5,1155.37,1.255,0.02,0.539956803,0.75,0.879,0.15
2004-02-02,5788.299805,1135.26,1.261,0.02,0.539956803,0.75,0.907,0.14
2004-02-09,5869.799805,1139.81,1.2354,0.02,0.539956803,0.75,0.927,0.15
2004-02-17,5871.700195,1156.99,1.2255,0.214,0.644468314,0.75,0.917,0.17
2004-02-23,5880.200195,1140.99,1.2551,0.214,0.644468314,0.75,0.937,0.2
2004-03-01,5830.700195,1155.96,1.2684,0.214,0.644468314,0.75,0.948,0.18
2004-03-08,5884.5,1147.21,1.2718,0.214,0.644468314,0.75,0.948,0.17
2004-03-15,5620.299805,1104.49,1.2743,0.844,0.320170758,0.91,0.948,0.22
2004-03-22,5469.0,1095.4,1.2567,0.844,0.320170758,0.91,0.937,0.18
2004-03-29,5644.200195,1122.47,1.2836,0.844,0.320170758,0.91,0.932,0.22
2004-04-05,5815.299805,1150.57,1.3045,0.844,0.320170758,0.91,0.927,0.21
2004-04-12,5803.399902,1145.2,1.2832,0.844,0.320170758,0.91,0.932,0.2
2004-04-19,5787.799805,1135.82,1.2917,0.222,0.585106383,0.87,0.937,0.26
2004-04-26,5881.200195,1135.53,1.3078,0.222,0.585106383,0.87,0.963,0.25
2004-05-03,5816.899902,1117.49,1.3013,0.222,0.585106383,0.87,0.968,0.21
2004-05-10,5641.799805,1087.12,1.2992,0.222,0.585106383,0.87,1.05,0.23
2004-05-17,5607.899902,1084.1,1.2753,0.181,0.317292438,1.07,0.983,0.19
2004-05-24,5681.799805,1095.41,1.2797,0.181,0.317292438,1.07,1.024,0.19
2004-06-01,5589.5,1121.2,1.2463,0.181,0.317292438,1.07,1.072,0.19
2004-06-07,5744.200195,1140.42,1.2362,0.181,0.317292438,1.07,1.196,0.24
2004-06-14,5633.600098,1125.29,1.2552,-1.055,-0.158144439,1.32,1.285,0.34
2004-06-21,5716.5,1130.3,1.2452,-1.055,-0.158144439,1.32,1.264,0.39
2004-06-28,5706.299805,1133.35,1.2489,-1.055,-0.158144439,1.32,1.3,0.4
2004-07-06,5549.899902,1116.21,1.2366,-1.055,-0.158144439,1.32,1.218,0.43
2004-07-12,5532.700195,1114.35,1.2248,-1.055,-0.158144439,1.32,1.264,0.41
2004-07-19,5429.700195,1100.9,1.2292,0.376,0.05279831,1.44,1.331,0.44
2004-07-26,5444.0,1084.06,1.265,0.376,0.05279831,1.44,1.357,0.38
2004-08-02,5537.799805,1106.62,1.2799,0.376,0.05279831,1.44,1.423,0.44
2004-08-09,5358.600098,1065.22,1.2539,0.376,0.05279831,1.44,1.423,0.47
2004-08-16,5354.200195,1079.34,1.2406,0.0,0.211081794,1.63,1.428,0.46
2004-08-23,5394.299805,1095.68,1.2682,0.0,0.211081794,1.63,1.469,0.44
2004-08-30,5448.799805,1099.15,1.2797,0.0,0.211081794,1.63,1.547,0.52
2004-09-07,5559.799805,1121.3,1.2678,0.0,0.211081794,1.63,1.618,0.59
2004-09-13,5573.299805,1125.82,1.2585,0.941,0.526592944,1.93,1.639,0.5
2004-09-20,5548.5,1122.2,1.2721,0.941,0.526592944,1.93,1.69,0.56
2004-09-27,5446.0,1103.52,1.2597,0.941,0.526592944,1.93,1.71,0.6
2004-10-04,5600.899902,1135.17,1.2644,0.941,0.526592944,1.93,1.674,0.62
2004-10-11,5474.700195,1124.39,1.2507,0.941,0.526592944,1.93,1.674,0.67
2004-10-18,5365.399902,1114.02,1.2323,0.1,0.052383447,2.08,1.736,0.69
2004-10-25,5309.700195,1094.81,1.1956,0.1,0.052383447,2.08,1.807,0.63
2004-11-01,5422.299805,1130.51,1.2023,0.1,0.052383447,2.08,1.889,0.68
2004-11-08,5602.5,1164.89,1.182,0.1,0.052383447,2.08,2.017,0.73
2004-11-15,5674.299805,1183.81,1.1796,-0.17,-0.366492147,2.35,2.068,0.68
2004-11-22,5562.200195,1177.24,1.1631,-0.17,-0.366492147,2.35,2.13,0.69
2004-11-29,5519.5,1178.57,1.1432,-0.17,-0.366492147,2.35,2.186,0.7
2004-12-06,5520.700195,1190.25,1.1414,-0.17,-0.366492147,2.35,2.206,0.65
2004-12-13,5624.899902,1198.68,1.1531,-0.461,0.21019443,2.53,2.217,0.68
2004-12-20,5650.700195,1194.65,1.1496,-0.461,0.21019443,2.53,2.186,0.71
2004-12-27,5685.5,1204.92,1.1346,-0.461,0.21019443,2.53,2.181,0.7
2005-01-03,5768.700195,1202.08,1.147,-0.461,0.21019443,2.53,2.206,0.67
2005-01-10,5731.799805,1190.25,1.1794,-0.461,0.21019443,2.53,2.309,0.67
2005-01-18,5739.399902,1195.98,1.1853,0.222,0.576822234,2.68,2.34,0.6
2005-01-24,5750.5,1163.75,1.185,0.222,0.576822234,2.68,2.319,0.69
2005-01-31,5771.399902,1181.27,1.1878,0.222,0.576822234,2.68,2.447,0.68
2005-02-07,5870.700195,1201.72,1.2238,0.222,0.576822234,2.68,2.468,0.66
2005-02-14,5913.0,1206.14,1.1979,0.241,0.782064651,2.84,2.519,0.66
2005-02-22,5911.5,1184.16,1.1587,0.241,0.782064651,2.84,2.601,0.65
2005-02-28,5931.299805,1203.6,1.1638,0.241,0.782064651,2.84,2.724,0.7
2005-03-07,6014.600098,1225.31,1.1743,0.241,0.782064651,2.84,2.724,0.64
2005-03-14,5963.0,1206.83,1.1597,0.822,0.672529747,2.96,2.74,0.7
2005-03-21,5907.700195,1183.78,1.1789,0.822,0.672529747,2.96,2.786,0.68
2005-03-28,5935.5,1174.28,1.2037,0.822,0.672529747,2.96,2.812,0.66
2005-04-04,5903.200195,1176.12,1.2089,0.822,0.672529747,2.96,2.735,0.7
2005-04-11,6014.700195,1181.21,1.1936,0.822,0.672529747,2.96,2.745,0.73
2005-04-18,5925.399902,1145.98,1.1877,-0.099,-0.102774923,3.08,2.76,0.66
2005-04-25,5899.899902,1162.1,1.1883,-0.099,-0.102774923,3.08,2.879,0.69
2005-05-02,5924.600098,1162.16,1.1988,-0.099,-0.102774923,3.08,2.868,0.71
2005-05-09,6002.899902,1178.84,1.2043,-0.099,-0.102774923,3.08,2.843,0.69
2005-05-16,5943.0,1165.69,1.2221,-0.229,0.051440329,3.15,2.766,0.69
2005-05-23,6038.600098,1193.86,1.2312,-0.229,0.051440329,3.15,2.879,0.68
2005-05-31,6127.200195,1191.5,1.2476,-0.229,0.051440329,3.15,2.93,0.66
2005-06-06,6186.0,1197.51,1.2495,-0.229,0.051440329,3.15,2.981,0.7
2005-06-13,6266.200195,1200.82,1.2704,-0.539,0.462724936,3.32,2.986,0.71
2005-06-20,6236.799805,1216.1,1.2708,-0.539,0.462724936,3.32,2.966,0.68
2005-06-27,6191.100098,1190.69,1.2682,-0.539,0.462724936,3.32,3.069,0.71
2005-07-05,6282.799805,1204.99,1.3023,-0.539,0.462724936,3.32,3.151,0.7
2005-07-11,6357.200195,1219.44,1.288,-0.539,0.462724936,3.32,3.151,0.7
2005-07-18,6464.5,1221.13,1.294,0.14,0.511770727,3.58,3.239,0.7
2005-07-25,6503.899902,1229.03,1.295,0.14,0.511770727,3.58,3.362,0.7
2005-08-01,6609.399902,1235.35,1.2785,0.14,0.511770727,3.58,3.393,0.7
2005-08-08,6634.299805,1223.13,1.2615,0.14,0.511770727,3.58,3.496,0.71
2005-08-15,6636.399902,1233.87,1.2543,0.441,1.221995927,3.63,3.481,0.71
2005-08-22,6623.299805,1221.73,1.2694,0.441,1.221995927,3.63,3.491,0.71
2005-08-29,6463.700195,1212.28,1.2661,0.441,1.221995927,3.63,3.532,0.71
2005-09-06,6609.799805,1233.39,1.239,0.441,1.221995927,3.63,3.449,0.68
2005-09-12,6727.200195,1240.56,1.2572,0.441,1.221995927,3.63,3.47,0.68
2005-09-19,6804.100098,1231.02,1.2787,0.868,0.201207243,4.14,3.481,0.7
2005-09-26,6852.200195,1215.63,1.2885,0.868,0.201207243,4.14,3.465,0.71
2005-10-03,7005.600098,1226.7,1.3022,0.868,0.201207243,4.14,3.527,0.75
2005-10-10,6950.899902,1187.33,1.2852,0.868,0.201207243,4.14,3.62,0.75
2005-10-17,6883.399902,1190.1,1.2937,-0.277,-0.803212851,4.2,3.769,0.75
2005-10-24,6911.799805,1199.38,1.2881,-0.277,-0.803212851,4.2,3.858,0.75
2005-10-31,7036.600098,1207.01,1.2896,-0.277,-0.803212851,4.2,3.867,0.82
2005-11-07,7253.700195,1222.81,1.3073,-0.277,-0.803212851,4.2,3.909,0.89
2005-11-14,7313.0,1233.76,1.3176,-0.109,-0.4048583,4.33,3.95,0.87
2005-11-21,7452.299805,1254.85,1.3189,-0.109,-0.4048583,4.33,3.966,0.89
2005-11-28,7427.5,1257.46,1.3059,-0.109,-0.4048583,4.33,3.914,0.95
2005-12-05,7584.799805,1262.09,1.3071,-0.109,-0.4048583,4.33,3.976,0.97
2005-12-12,7567.5,1260.43,1.2892,-0.109,-0.4048583,4.33,3.976,0.98
2005-12-19,7532.899902,1259.92,1.2922,-0.189,0.762195122,4.36,3.914,0.94
2005-12-27,7548.799805,1256.54,1.3146,-0.189,0.762195122,4.36,3.965,0.95
2006-01-03,7628.600098,1268.8,1.2884,-0.189,0.762195122,4.36,4.068,0.92
2006-01-09,7715.600098,1290.15,1.2773,-0.189,0.762195122,4.36,4.198,0.95
2006-01-17,7785.600098,1282.93,1.2797,0.318,0.201714574,4.53,4.316,0.93
2006-01-23,7702.700195,1263.82,1.2575,0.318,0.201714574,4.53,4.333,0.91
2006-01-30,7789.299805,1285.2,1.2873,0.318,0.201714574,4.53,4.436,0.92
2006-02-06,7839.600098,1265.02,1.3015,0.318,0.201714574,4.53,4.446,0.99
2006-02-13,7889.299805,1262.86,1.3067,-0.109,0.55359839,4.6,4.524,1.02
2006-02-21,8002.600098,1283.03,1.3072,-0.109,0.55359839,4.6,4.534,1.06
2006-02-27,7995.0,1294.12,1.3227,-0.109,0.55359839,4.6,4.586,1.09
2006-03-06,7917.200195,1278.26,1.2982,-0.109,0.55359839,4.6,4.56,1.13
2006-03-13,8035.399902,1284.13,1.3109,0.844,0.850850851,4.77,4.586,1.12
2006-03-20,8059.399902,1305.08,1.29115,0.844,0.850850851,4.77,4.617,1.16
2006-03-27,7980.899902,1301.61,1.3089,0.844,0.850850851,4.77,4.602,1.15
2006-04-03,8078.5,1297.81,1.3041,0.844,0.850850851,4.77,4.597,1.18
2006-04-10,8109.299805,1296.6,1.3024,0.844,0.850850851,4.77,4.669,1.2
2006-04-17,8007.299805,1285.33,1.2797,0.207,0.496277916,4.91,4.679,1.2
2006-04-24,8076.299805,1308.11,1.2681,0.207,0.496277916,4.91,4.726,1.22
2006-05-01,8047.299805,1305.19,1.2405,0.207,0.496277916,4.91,4.752,1.22
2006-05-08,8103.600098,1324.66,1.2286,0.207,0.496277916,4.91,4.799,1.36
2006-05-15,7853.899902,1294.5,1.2131,-0.029,0.197530864,5.07,4.799,1.33
2006-05-22,7430.200195,1262.07,1.2053,-0.029,0.197530864,5.07,4.788,1.34
2006-05-30,7533.299805,1259.84,1.2119,-0.029,0.197530864,5.07,4.798,1.35
2006-06-05,7665.100098,1265.29,1.2082,-0.029,0.197530864,5.07,4.793,1.35
2006-06-12,7332.700195,1236.4,1.2336,-0.029,0.197530864,5.07,4.871,1.41
2006-06-19,7364.0,1240.14,1.2401,-0.678,0.295712173,5.26,4.84,1.41
2006-06-26,7463.600098,1250.56,1.2421,-0.678,0.295712173,5.26,4.949,1.43
2006-07-03,7720.700195,1280.19,1.2243,-0.678,0.295712173,5.26,4.974,1.44
2006-07-10,7704.399902,1267.34,1.2297,-0.678,0.295712173,5.26,4.991,1.47
2006-07-17,7501.299805,1234.49,1.2482,0.168,0.196560197,5.23,5.037,1.46
2006-07-24,7780.299805,1260.91,1.247,0.168,0.196560197,5.23,5.058,1.46
2006-07-31,7941.799805,1276.66,1.2303,0.168,0.196560197,5.23,5.048,1.44
2006-08-07,7790.799805,1275.77,1.2268,0.168,0.196560197,5.23,5.068,1.49
2006-08-14,7925.100098,1268.21,1.2415,-0.217,-0.490436488,5.2,5.058,1.52
2006-08-21,8057.600098,1297.52,1.2261,-0.217,-0.490436488,5.2,5.068,1.57
2006-08-28,8118.600098,1301.78,1.2355,-0.217,-0.490436488,5.2,5.058,1.62
2006-09-05,8226.200195,1313.25,1.2332,-0.217,-0.490436488,5.2,4.964,1.62
2006-09-11,8094.100098,1299.54,1.2441,-0.217,-0.490436488,5.2,4.924,1.65
2006-09-18,8257.799805,1321.18,1.2502,0.337,-0.542138985,5.15,4.918,1.68
2006-09-25,8270.5,1326.37,1.2383,0.337,-0.542138985,5.15,4.907,1.67
2006-10-02,8381.200195,1331.32,1.2429,0.337,-0.542138985,5.15,4.871,1.77
2006-10-09,8548.900391,1350.66,1.2611,0.337,-0.542138985,5.15,5.002,1.8
2006-10-16,8632.099609,1369.05,1.2698,-0.039,-0.148662042,5.15,5.027,1.79
2006-10-23,8697.599609,1377.02,1.2666,-0.039,-0.148662042,5.15,5.074,1.8
2006-10-30,8652.400391,1377.93,1.2492,-0.039,-0.148662042,5.15,5.073,1.8
2006-11-06,8798.5,1379.78,1.2547,-0.039,-0.148662042,5.15,5.084,1.81
2006-11-13,8752.099609,1384.42,1.2432,0.01,0.148883375,5.13,5.074,1.81
2006-11-20,8760.0,1400.5,1.2436,0.01,0.148883375,5.13,5.048,1.86
2006-11-27,8517.299805,1381.9,1.2062,0.01,0.148883375,5.13,5.016,1.86
2006-12-04,8479.400391,1409.12,1.1933,0.01,0.148883375,5.13,4.991,1.9
2006-12-11,8594.0,1413.04,1.2013,0.01,0.148883375,5.13,4.928,1.88
2006-12-18,8824.299805,1422.48,1.2217,-0.691,0.305252725,5.17,4.892,2.0
2006-12-27,8822.200195,1426.84,1.2255,-0.691,0.305252725,5.17,4.963,2.02
2007-01-03,8920.200195,1416.6,1.225,-0.691,0.305252725,5.17,5.041,2.03
2007-01-08,8850.299805,1412.84,1.2348,-0.691,0.305252725,5.17,5.043,2.08
2007-01-16,9073.0,1431.9,1.2486,0.189,0.535036756,5.14,5.078,2.09
2007-01-22,9102.200195,1422.95,1.2492,0.189,0.535036756,5.14,5.11,2.06
2007-01-29,9110.799805,1420.62,1.2519,0.189,0.535036756,5.14,5.11,2.06
2007-02-05,9257.900391,1446.99,1.2481,0.189,0.535036756,5.14,5.115,2.16
2007-02-12,9261.599609,1433.37,1.2536,0.189,0.535036756,5.14,5.141,2.16
2007-02-20,9315.299805,1459.68,1.23555,0.079,0.910569585,5.13,5.161,2.14
2007-02-26,9223.0,1449.37,1.229,0.079,0.910569585,5.13,5.157,2.14
2007-03-05,8676.900391,1374.12,1.2206,0.079,0.910569585,5.13,5.074,2.15
2007-03-12,8899.400391,1406.6,1.2249,0.079,0.910569585,5.13,5.068,2.15
2007-03-19,8841.700195,1402.06,1.2111,1.14,0.649616269,5.18,5.006,2.18
2007-03-26,9006.0,1437.5,1.2153,1.14,0.649616269,5.18,5.043,2.19
2007-04-02,8956.299805,1424.55,1.2148,1.14,0.649616269,5.18,5.016,2.22
2007-04-10,9150.700195,1448.39,1.2174,1.14,0.649616269,5.18,4.974,2.21
2007-04-16,9269.900391,1468.47,1.2146,0.225,0.611071867,5.22,4.985,2.22
2007-04-23,9438.099609,1480.93,1.2087,0.225,0.611071867,5.22,4.954,2.24
2007-04-30,9428.299805,1482.37,1.2062,0.225,0.611071867,5.22,4.835,2.3
2007-05-07,9455.5,1509.48,1.2116,0.225,0.611071867,5.22,4.845,2.32
2007-05-14,9387.299805,1503.15,1.2186,0.117,0.193797518,5.1,4.809,2.34
2007-05-21,9405.299805,1525.1,1.2299,0.117,0.193797518,5.1,4.804,2.38
2007-05-29,9396.0,1518.11,1.225,0.117,0.193797518,5.1,4.808,2.38
2007-06-04,9487.5,1539.18,1.2227,0.117,0.193797518,5.1,4.755,2.4
2007-06-11,9223.0,1509.12,1.2381,0.117,0.193797518,5.1,4.718,2.44
2007-06-18,9365.700195,1531.05,1.2416,-0.596,-0.025437721,5.01,4.5,2.45
2007-06-25,9141.200195,1497.74,1.2279,-0.596,-0.025437721,5.01,4.703,2.62
2007-07-02,9192.599609,1519.43,1.2094,-0.596,-0.025437721,5.01,4.791,2.64
2007-07-09,9296.400391,1531.85,1.2164,-0.596,-0.025437721,5.01,4.9,2.67
2007-07-16,9299.799805,1549.52,1.2024,-0.108,-0.183390223,5.02,4.926,2.66
2007-07-23,9117.5,1541.57,1.20628,-0.108,-0.183390223,5.02,4.957,2.67
2007-07-30,8705.099609,1473.91,1.20294,-0.108,-0.183390223,5.02,4.833,2.65
2007-08-06,8639.900391,1467.67,1.192,-0.108,-0.183390223,5.02,4.807,2.67
2007-08-13,8687.5,1452.92,1.2047,0.098,0.275590741,4.64,4.527,2.69
2007-08-20,8594.299805,1445.55,1.206,0.098,0.275590741,4.64,2.464,2.84
2007-08-27,8846.200195,1466.79,1.2022,0.098,0.275590741,4.64,4.236,2.77
2007-09-04,8966.299805,1489.42,1.2099,0.098,0.275590741,4.64,4.199,2.84
2007-09-10,8612.5,1451.7,1.1884,0.098,0.275590741,4.64,3.883,2.78
2007-09-17,8685.799805,1476.65,1.1872,0.855,0.213919133,4.29,3.945,2.74
2007-09-24,8906.099609,1517.73,1.173,0.855,0.213919133,4.29,3.754,2.7
2007-10-01,9022.5,1547.04,1.1682,0.855,0.213919133,4.29,3.78,2.76
2007-10-08,9097.0,1552.58,1.1862,0.855,0.213919133,4.29,3.78,2.75
2007-10-15,9179.5,1548.71,1.1809,0.448,0.593961787,4.29,4.179,2.77
2007-10-22,8845.400391,1506.33,1.1773,0.448,0.593961787,4.29,3.79,2.71
2007-10-29,9007.299805,1540.98,1.1649,0.448,0.593961787,4.29,3.93,2.66
2007-11-05,8707.799805,1502.17,1.1529,0.448,0.593961787,4.29,3.532,2.69
2007-11-12,8442.0,1439.18,1.1294,0.448,0.593961787,4.29,3.532,2.66
2007-11-19,8270.900391,1433.27,1.1147,0.242,-0.067086313,3.69,3.351,2.66
2007-11-26,8361.200195,1407.22,1.1019,0.242,-0.067086313,3.69,3.093,2.67
2007-12-03,8706.200195,1472.42,1.127,0.242,-0.067086313,3.69,2.984,2.6
2007-12-10,8885.299805,1515.96,1.1281,0.242,-0.067086313,3.69,2.984,2.71
2007-12-17,8544.599609,1445.9,1.1494,-0.281,0.497057647,3.7,2.861,2.7
2007-12-24,8468.400391,1496.45,1.1565,-0.281,0.497057647,3.7,2.953,2.64
2007-12-31,8484.5,1468.36,1.132,-0.281,0.497057647,3.7,3.128,2.69
2008-01-07,8110.600098,1416.18,1.1178,-0.281,0.497057647,3.7,3.191,2.58
2008-01-14,8193.400391,1416.25,1.0929,0.136,0.290411218,2.66,3.077,2.57
2008-01-22,7487.899902,1310.5,1.0968,0.136,0.290411218,2.66,2.258,2.51
2008-01-28,7581.700195,1353.97,1.0896,0.136,0.290411218,2.66,2.243,2.57
2008-02-04,7751.700195,1380.82,1.088,0.136,0.290411218,2.66,2.105,2.58
2008-02-11,7347.5,1339.13,1.1022,0.136,0.290411218,2.66,2.181,2.58
2008-02-19,7462.700195,1348.78,1.0943,0.339,0.866821293,2.14,2.207,2.64
2008-02-25,7615.799805,1371.8,1.0885,0.339,0.866821293,2.14,2.161,2.65
2008-03-03,7403.899902,1331.34,1.041,0.339,0.866821293,2.14,1.612,2.66
2008-03-10,7055.0,1273.37,1.0189,0.339,0.866821293,2.14,1.31,2.69
2008-03-17,6774.299805,1276.6,0.9843,0.792,0.606477839,1.87,0.626,2.63
2008-03-25,7234.399902,1352.99,1.0087,0.792,0.606477839,1.87,0.973,2.72
2008-03-31,7224.299805,1322.7,0.9945,0.792,0.606477839,1.87,1.264,2.95
2008-04-07,7639.299805,1372.54,1.0126,0.792,0.606477839,1.87,1.392,2.86
2008-04-14,7139.5,1328.32,1.0004,0.786,0.842088603,1.81,1.065,2.83
2008-04-21,7394.899902,1388.17,1.0084,0.786,0.842088603,1.81,1.321,2.72
2008-04-28,7550.100098,1396.37,1.0342,0.786,0.842088603,1.81,1.387,2.74
2008-05-05,7658.299805,1407.49,1.0534,0.786,0.842088603,1.81,1.582,2.76
2008-05-13,7578.299805,1403.04,1.0516,0.171,1.007699693,1.96,1.957,2.59
